# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"Time (s)","Peak-Frequency"
3.654628369E1,2.109375000E2
3.658895036E1,6.093750000E2
3.663161702E1,6.093750000E2
3.667428369E1,4.687500000E1
3.671695036E1,5.859375000E2
3.675961702E1,5.625000000E2
3.680228369E1,2.343750000E1
3.684495036E1,1.406250000E2
3.688761702E1,4.687500000E1
3.693028369E1,1.406250000E2
3.697295036E1,4.687500000E1
3.701561702E1,7.031250000E1
3.705828369E1,1.406250000E2
3.710095036E1,1.406250000E2
3.714361702E1,2.578125000E2
3.718628369E1,4.687500000E1
3.722895036E1,1.406250000E2
3.727161702E1,4.687500000E1
3.731428369E1,2.343750000E2
3.735695036E1,4.687500000E1
3.739961702E1,3.281250000E2
3.744228369E1,2.074218750E4
3.748495036E1,3.796875000E3
3.752761702E1,3.093750000E3
3.757028369E1,1.453125000E3
3.761295036E1,1.453125000E3
3.765561702E1,1.148437500E3
3.769828369E1,1.148437500E3
3.774095036E1,4.218750000E3
3.778361702E1,2.578125000E2
3.782628369E1,2.812500000E2
3.786895036E1,2.343750000E2
3.791161702E1,2.578125000E2
3.795428369E1,4.687500000E1
3.799695036E1,2.343750000E2
3.803961702E1,1.640625000E2
3.809105936E1,2.343750000E1
3.813372603E1,4.687500000E1
3.817639269E1,2.343750000E2
3.821905936E1,4.687500000E1
3.826172603E1,2.343750000E1
3.830439269E1,4.687500000E1
3.834705936E1,4.687500000E1
3.838972603E1,4.453125000E2
3.843239269E1,4.687500000E1
3.847505936E1,7.031250000E1
3.851772603E1,4.687500000E1
3.856039269E1,4.687500000E2
3.860305936E1,4.687500000E1
3.864572603E1,4.687500000E1
3.868839269E1,4.687500000E1
3.873105936E1,4.687500000E1
3.877372603E1,4.687500000E1
3.881639269E1,4.687500000E1
3.885905936E1,4.687500000E1
3.890172603E1,4.687500000E1
3.894439269E1,3.515625000E2
3.898705936E1,4.687500000E1
3.902972603E1,4.921875000E2
3.907239269E1,4.687500000E1
3.911505936E1,4.921875000E2
3.915772603E1,6.093750000E2
3.920039269E1,6.093750000E2
3.924305936E1,4.453125000E2
3.928572603E1,4.687500000E1
3.932839269E1,4.687500000E1
3.937105936E1,4.687500000E1
3.941372603E1,4.687500000E1
3.945639269E1,3.984375000E2
3.949905936E1,4.687500000E1
3.954172603E1,2.812500000E2
3.958439269E1,4.218750000E2
3.962705936E1,3.750000000E2
3.966972603E1,3.750000000E2
3.971239269E1,5.859375000E2
3.975505936E1,5.156250000E2
3.979772603E1,5.625000000E2
3.984039269E1,5.390625000E2
3.988305936E1,3.046875000E2
3.992572603E1,3.750000000E2
3.996839269E1,3.281250000E2
4.001105936E1,1.640625000E2
4.005372603E1,3.046875000E2
4.009639269E1,3.515625000E2
4.013905936E1,4.218750000E2
4.018172603E1,4.218750000E2
4.022439269E1,5.625000000E2
4.026705936E1,4.218750000E2
4.030972603E1,6.328125000E2
4.035239269E1,4.218750000E2
4.039505936E1,4.687500000E1
4.043772603E1,3.281250000E2
4.048039269E1,6.562500000E2
4.052305936E1,6.562500000E2
4.056572603E1,3.515625000E2
4.060839269E1,3.046875000E2
4.065105936E1,6.328125000E2
4.069372603E1,4.687500000E1
4.073639269E1,6.562500000E2
4.077905936E1,4.687500000E1
4.082172603E1,3.750000000E2
4.086439269E1,3.046875000E2
4.090705936E1,9.375000000E1
4.094972603E1,4.921875000E2
4.099239269E1,3.281250000E2
4.103505936E1,2.812500000E2
4.107772603E1,7.031250000E1
4.112039269E1,4.687500000E1
4.116305936E1,2.812500000E2
4.120572603E1,4.453125000E2
4.124839269E1,6.328125000E2
4.129105936E1,5.859375000E2
4.133372603E1,6.093750000E2
4.137639269E1,6.562500000E2
4.141905936E1,4.687500000E2
4.146172603E1,6.796875000E2
4.150439269E1,6.562500000E2
4.154705936E1,4.687500000E1
4.158972603E1,2.109375000E2
4.163239269E1,6.562500000E2
4.167505936E1,2.812500000E2
4.171772603E1,3.750000000E2
4.176039269E1,6.562500000E2
4.180305936E1,6.328125000E2
4.184572603E1,6.328125000E2
4.188839269E1,6.328125000E2
4.193105936E1,6.328125000E2
4.197372603E1,4.687500000E1
4.201639269E1,3.515625000E2
4.205905936E1,4.687500000E1
4.210172603E1,6.328125000E2
4.214439269E1,5.859375000E2
4.218705936E1,4.687500000E2
4.222972603E1,5.039062500E3
4.227239269E1,4.687500000E1
4.231505936E1,4.687500000E1
4.235772603E1,4.921875000E2
4.240039269E1,1.640625000E2
4.244305936E1,4.687500000E1
4.248572603E1,4.687500000E1
4.252839269E1,4.687500000E1
4.257105936E1,4.687500000E1
4.261372603E1,4.687500000E1
4.265639269E1,4.687500000E1
4.269905936E1,1.406250000E2
4.274172603E1,4.687500000E1
4.278439269E1,3.046875000E2
4.282705936E1,3.046875000E2
4.286972603E1,3.046875000E2
4.291239269E1,4.687500000E1
4.295505936E1,2.812500000E2
4.299772603E1,4.687500000E1
4.304039269E1,2.812500000E2
4.308305936E1,2.812500000E2
4.312572603E1,2.578125000E2
4.316839269E1,4.687500000E2
4.321105936E1,4.687500000E1
4.325372603E1,2.343750000E1
4.329639269E1,4.687500000E1
4.333905936E1,4.687500000E1
4.338172603E1,4.687500000E1
4.342439269E1,7.265625000E2
4.346705936E1,4.406250000E3
4.350972603E1,7.031250000E2
4.355239269E1,2.578125000E2
4.359505936E1,9.843750000E2
4.363772603E1,1.031250000E3
4.368039269E1,3.281250000E2
4.372305936E1,3.281250000E2
4.376572603E1,3.281250000E2
4.380839269E1,3.281250000E2
4.385105936E1,3.046875000E2
4.389372603E1,1.500000000E3
4.393639269E1,6.093750000E2
4.397905936E1,6.328125000E2
4.402172603E1,2.578125000E2
4.406439269E1,4.687500000E1
4.410705936E1,5.156250000E2
4.414972603E1,6.328125000E2
4.419239269E1,2.578125000E2
4.423505936E1,5.625000000E2
4.427772603E1,5.625000000E2
4.432039269E1,5.156250000E2
4.436305936E1,2.578125000E2
4.440572603E1,5.156250000E2
4.444839269E1,4.921875000E2
4.449105936E1,5.156250000E2
4.453372603E1,1.171875000E2
4.457639269E1,7.265625000E2
4.461905936E1,9.843750000E2
4.466172603E1,2.578125000E2
4.470439269E1,5.156250000E2
4.474705936E1,4.453125000E2
4.478972603E1,6.093750000E2
4.483239269E1,5.625000000E2
4.487505936E1,6.562500000E2
4.491772603E1,7.031250000E2
4.496039269E1,3.515625000E2
4.500305936E1,3.515625000E2
4.504572603E1,3.281250000E2
4.508839269E1,2.812500000E2
4.513105936E1,5.625000000E2
4.517372603E1,7.031250000E2
4.521639269E1,5.390625000E2
4.525905936E1,5.390625000E2
4.530172603E1,6.796875000E2
4.534439269E1,1.406250000E2
4.538705936E1,5.625000000E2
4.542972603E1,3.750000000E2
4.547239269E1,3.281250000E2
4.551505936E1,5.156250000E2
4.555772603E1,4.921875000E2
4.560039269E1,6.093750000E2
4.564305936E1,6.093750000E2
4.568572603E1,4.921875000E2
4.572839269E1,7.031250000E2
4.577105936E1,4.687500000E1
4.581372603E1,5.859375000E2
4.585639269E1,5.859375000E2
4.589905936E1,4.453125000E2
4.594172603E1,1.406250000E2
4.598439269E1,3.046875000E2
4.602705936E1,3.750000000E2
4.606972603E1,3.750000000E2
4.611239269E1,3.046875000E2
4.615505936E1,4.687500000E2
4.619772603E1,3.515625000E2
4.624039269E1,4.687500000E1
4.628305936E1,4.687500000E2
4.632572603E1,3.515625000E2
4.636839269E1,3.281250000E2
4.641105936E1,4.687500000E1
4.645372603E1,4.687500000E1
4.649639269E1,4.687500000E1
4.653905936E1,1.171875000E2
4.658172603E1,7.031250000E1
4.662439269E1,4.687500000E1
4.666705936E1,6.562500000E2
4.670972603E1,6.796875000E2
4.675239269E1,4.453125000E2
4.679505936E1,2.578125000E2
4.683772603E1,5.625000000E2
4.688039269E1,3.984375000E2
4.692305936E1,5.390625000E2
4.696572603E1,4.218750000E2
4.700839269E1,5.390625000E2
4.705105936E1,2.578125000E2
4.709372603E1,1.007812500E3
4.713639269E1,2.578125000E2
4.717905936E1,4.687500000E1
4.722172603E1,1.640625000E2
4.726439269E1,4.687500000E1
4.730705936E1,4.687500000E1
4.734972603E1,4.687500000E1
4.739239269E1,4.687500000E1
4.743505936E1,9.843750000E2
4.747772603E1,4.687500000E1
4.752039269E1,4.687500000E1
4.756305936E1,4.687500000E1
4.760572603E1,2.343750000E1
4.764839269E1,6.562500000E2
4.769105936E1,6.093750000E2
4.773372603E1,6.328125000E2
4.777639269E1,6.562500000E2
4.781905936E1,4.687500000E1
4.786172603E1,5.859375000E2
4.790439269E1,5.859375000E2
4.794705936E1,1.640625000E2
4.798972603E1,1.406250000E2
4.803239269E1,4.687500000E2
4.807505936E1,4.453125000E2
4.811772603E1,2.343750000E2
4.816039269E1,4.687500000E1
4.820305936E1,1.171875000E2
4.824572603E1,6.562500000E2
4.828839269E1,6.562500000E2
4.833105936E1,6.562500000E2
4.837372603E1,1.875000000E2
4.841639269E1,1.875000000E2
4.845905936E1,4.687500000E1
4.850172603E1,3.984375000E2
4.854439269E1,3.984375000E2
4.858705936E1,3.984375000E2
4.862972603E1,2.812500000E2
4.867239269E1,1.171875000E2
4.871505936E1,6.562500000E2
4.875772603E1,6.328125000E2
4.880039269E1,4.687500000E2
4.884305936E1,6.328125000E2
4.888572603E1,5.859375000E2
4.892839269E1,2.343750000E2
4.897105936E1,2.812500000E2
4.901372603E1,5.859375000E2
4.905639269E1,4.687500000E1
4.909905936E1,2.343750000E2
4.914172603E1,4.453125000E2
4.918439269E1,6.093750000E2
4.922705936E1,6.328125000E2
4.926972603E1,4.687500000E2
4.931239269E1,4.921875000E2
4.935505936E1,4.687500000E1
4.939772603E1,3.281250000E2
4.944039269E1,4.687500000E1
4.948305936E1,2.109375000E2
4.952572603E1,6.093750000E2
4.956839269E1,7.031250000E2
4.961105936E1,4.687500000E1
4.965372603E1,7.031250000E2
4.969639269E1,4.687500000E1
4.973905936E1,6.093750000E2
4.978172603E1,6.328125000E2
4.982439269E1,4.687500000E1
4.986705936E1,4.687500000E1
4.990972603E1,4.687500000E1
4.995239269E1,2.109375000E2
4.999505936E1,3.750000000E2
5.003772603E1,4.687500000E1
5.008039269E1,6.093750000E2
5.012305936E1,9.375000000E1
5.016572603E1,2.109375000E2
5.020839269E1,4.687500000E1
5.025105936E1,4.687500000E1
5.029372603E1,7.500000000E2
5.033639269E1,7.500000000E2
5.037905936E1,7.500000000E2
5.042172603E1,7.500000000E2
5.046439269E1,7.500000000E2
5.050705936E1,7.500000000E2
5.054972603E1,3.281250000E2
5.059239269E1,3.046875000E2
5.063505936E1,7.265625000E2
5.067772603E1,7.265625000E2
5.072039269E1,7.265625000E2
5.076305936E1,3.750000000E2
5.080572603E1,7.265625000E2
5.084839269E1,7.968750000E2
5.089105936E1,7.968750000E2
5.093372603E1,4.687500000E1
5.097639269E1,7.031250000E2
5.101905936E1,7.031250000E2
5.106172603E1,7.031250000E2
5.110439269E1,9.140625000E2
5.114705936E1,5.390625000E2
5.118972603E1,4.687500000E1
5.123239269E1,2.578125000E2
5.127505936E1,3.515625000E2
5.131772603E1,4.687500000E1
5.136039269E1,3.750000000E2
5.140305936E1,4.687500000E1
5.144572603E1,4.687500000E1
5.148839269E1,4.218750000E2
5.153105936E1,4.218750000E2
5.157372603E1,4.687500000E1
5.161639269E1,4.218750000E2
5.165905936E1,4.218750000E2
5.170172603E1,7.500000000E2
5.174439269E1,6.796875000E2
5.178705936E1,7.500000000E2
5.182972603E1,6.328125000E2
5.187239269E1,6.562500000E2
5.191505936E1,6.562500000E2
5.195772603E1,2.109375000E2
5.200039269E1,4.687500000E1
5.204305936E1,3.984375000E2
5.208572603E1,3.515625000E2
5.212839269E1,6.796875000E2
5.217105936E1,5.390625000E2
5.221372603E1,6.328125000E2
5.225639269E1,5.859375000E2
5.229905936E1,5.859375000E2
5.234172603E1,6.796875000E2
5.238439269E1,3.281250000E2
5.242705936E1,3.281250000E2
5.246972603E1,6.796875000E2
5.251239269E1,7.031250000E2
5.255505936E1,3.281250000E2
5.259772603E1,3.750000000E2
5.264039269E1,6.562500000E2
5.268305936E1,7.031250000E2
5.272572603E1,4.687500000E1
5.276839269E1,7.031250000E2
5.281105936E1,4.687500000E1
5.285372603E1,4.687500000E1
5.289639269E1,5.390625000E2
5.293905936E1,6.562500000E2
5.298172603E1,6.796875000E2
5.302439269E1,2.578125000E2
5.306705936E1,4.687500000E1
5.310972603E1,3.750000000E2
5.315239269E1,4.687500000E1
5.319505936E1,4.218750000E2
5.323772603E1,6.093750000E2
5.328039269E1,3.750000000E2
5.332305936E1,3.046875000E2
5.336572603E1,7.031250000E1
5.340839269E1,4.687500000E1
5.345105936E1,4.453125000E2
5.349372603E1,4.453125000E2
5.353639269E1,3.515625000E2
5.357905936E1,4.453125000E2
5.362172603E1,2.578125000E2
5.366439269E1,4.218750000E2
5.370705936E1,5.390625000E2
5.374972603E1,5.390625000E2
5.379239269E1,4.687500000E1
5.383505936E1,3.984375000E2
5.387772603E1,2.578125000E2
5.392039269E1,2.578125000E2
5.396305936E1,4.687500000E1
5.400572603E1,4.687500000E1
5.404839269E1,2.343750000E2
5.409105936E1,2.578125000E2
5.413372603E1,4.218750000E2
5.417639269E1,7.031250000E2
5.421905936E1,4.687500000E2
5.426172603E1,5.390625000E2
5.430439269E1,6.562500000E2
5.434705936E1,5.390625000E2
5.438972603E1,6.328125000E2
5.443239269E1,9.375000000E1
5.447505936E1,1.171875000E2
5.451772603E1,6.562500000E2
5.456039269E1,5.859375000E2
5.460305936E1,4.687500000E1
5.464572603E1,9.375000000E1
5.468839269E1,4.687500000E1
5.473105936E1,4.687500000E1
5.477372603E1,4.687500000E1
5.481639269E1,4.687500000E1
5.485905936E1,4.687500000E1
5.490172603E1,4.687500000E1
5.494439269E1,4.687500000E1
5.498705936E1,4.687500000E1
5.502972603E1,4.453125000E2
5.507239269E1,4.218750000E2
5.511505936E1,4.687500000E1
5.515772603E1,4.687500000E1
5.520039269E1,4.687500000E1
5.524305936E1,4.687500000E1
5.528572603E1,4.687500000E1
5.532839269E1,4.687500000E1
5.537105936E1,4.687500000E2
5.541372603E1,4.687500000E1
5.545639269E1,2.812500000E2
5.549905936E1,2.812500000E2
5.554172603E1,6.562500000E2
5.558439269E1,6.093750000E2
5.562705936E1,6.328125000E2
5.566972603E1,7.265625000E2
5.571239269E1,7.265625000E2
5.575505936E1,5.625000000E2
5.579772603E1,5.390625000E2
5.584039269E1,6.093750000E2
5.588305936E1,4.921875000E2
5.592572603E1,2.578125000E2
5.596839269E1,6.328125000E2
5.601105936E1,4.921875000E2
5.605372603E1,4.921875000E2
5.609639269E1,4.218750000E2
5.613905936E1,5.156250000E2
5.618172603E1,5.859375000E2
5.622439269E1,2.578125000E2
5.626705936E1,5.859375000E2
5.630972603E1,3.046875000E2
5.635239269E1,3.046875000E2
5.639505936E1,4.921875000E2
5.643772603E1,7.031250000E2
5.648039269E1,5.859375000E2
5.652305936E1,5.859375000E2
5.656572603E1,3.046875000E2
5.660839269E1,3.046875000E2
5.665105936E1,6.328125000E2
5.669372603E1,2.343750000E1
5.673639269E1,4.218750000E2
5.677905936E1,5.156250000E2
5.682172603E1,5.156250000E2
5.686439269E1,6.093750000E2
5.690705936E1,7.031250000E1
5.694972603E1,5.390625000E2
5.699239269E1,5.859375000E2
5.703505936E1,5.625000000E2
5.707772603E1,6.093750000E2
5.712039269E1,2.343750000E2
5.716305936E1,2.812500000E2
5.720572603E1,2.343750000E1
5.724839269E1,4.687500000E1
5.729105936E1,4.687500000E1
5.733372603E1,4.687500000E1
5.737639269E1,4.687500000E1
5.741905936E1,4.687500000E1
5.746172603E1,4.687500000E1
5.750439269E1,2.343750000E1
5.754705936E1,4.687500000E1
5.758972603E1,4.687500000E1
5.763239269E1,4.687500000E1
5.767505936E1,4.687500000E1
5.771772603E1,4.687500000E1
5.776039269E1,4.687500000E1
5.780305936E1,4.687500000E1
5.784572603E1,4.687500000E1
5.788839269E1,7.031250000E1
5.793105936E1,4.687500000E1
5.797372603E1,4.687500000E1
5.801639269E1,2.812500000E2
5.805905936E1,4.687500000E1
5.810172603E1,4.687500000E1
5.814439269E1,4.687500000E1
5.818705936E1,4.687500000E1
5.822972603E1,4.687500000E1
5.827239269E1,4.687500000E1
5.831505936E1,4.687500000E1
5.835772603E1,4.687500000E1
5.840039269E1,4.687500000E1
5.844305936E1,6.796875000E2
5.848572603E1,6.796875000E2
5.852839269E1,2.343750000E2
5.857105936E1,1.406250000E2
5.861372603E1,4.687500000E1
5.865639269E1,4.921875000E2
5.869905936E1,4.453125000E2
5.874172603E1,9.375000000E2
5.878439269E1,4.687500000E2
5.882705936E1,5.625000000E2
5.886972603E1,2.109375000E2
5.891239269E1,4.687500000E1
5.895505936E1,4.687500000E1
5.899772603E1,1.171875000E2
5.904039269E1,1.171875000E2
5.908305936E1,1.171875000E2
5.912572603E1,4.687500000E1
5.916839269E1,4.921875000E2
5.921105936E1,4.921875000E2
5.925372603E1,4.921875000E2
5.929639269E1,3.984375000E2
5.933905936E1,4.687500000E1
5.938172603E1,1.171875000E2
5.942439269E1,2.109375000E2
5.946705936E1,4.921875000E2
5.950972603E1,6.796875000E2
5.955239269E1,6.796875000E2
5.959505936E1,6.796875000E2
5.963772603E1,6.796875000E2
5.968039269E1,7.265625000E2
5.972305936E1,7.265625000E2
5.976572603E1,6.328125000E2
5.980839269E1,4.687500000E1
5.985105936E1,7.031250000E2
5.989372603E1,4.687500000E1
5.993639269E1,6.328125000E2
5.997905936E1,4.687500000E1
6.002172603E1,4.687500000E1
6.006439269E1,3.750000000E2
6.010705936E1,4.687500000E1
6.014972603E1,4.687500000E1
6.019239269E1,1.171875000E2
6.023505936E1,4.687500000E1
6.027772603E1,6.093750000E2
6.032039269E1,2.343750000E1
6.036305936E1,2.343750000E1
6.040572603E1,2.343750000E1
6.044839269E1,4.687500000E1
6.049105936E1,4.687500000E2
6.053372603E1,6.093750000E2
6.057639269E1,4.453125000E2
6.061905936E1,4.687500000E2
6.066172603E1,4.687500000E1
6.070439269E1,7.734375000E2
6.074705936E1,4.687500000E1
6.078972603E1,4.687500000E1
6.083239269E1,4.687500000E1
6.087505936E1,4.687500000E1
6.091772603E1,2.109375000E2
6.096039269E1,2.343750000E2
6.100305936E1,2.343750000E1
6.104572603E1,4.921875000E2
6.108839269E1,2.343750000E2
6.113105936E1,7.500000000E2
6.117372603E1,7.500000000E2
6.121639269E1,6.562500000E2
6.125905936E1,6.796875000E2
6.130172603E1,5.625000000E2
6.134439269E1,2.343750000E1
6.138705936E1,2.109375000E2
6.142972603E1,9.375000000E1
6.147239269E1,4.687500000E1
6.151505936E1,2.219531250E4
6.155772603E1,2.343750000E1
6.160039269E1,2.343750000E1
6.164305936E1,2.343750000E1
6.168572603E1,2.343750000E1
6.172839269E1,2.343750000E1
6.177105936E1,4.687500000E1
6.181372603E1,4.687500000E1
6.185639269E1,4.687500000E1
6.189905936E1,6.796875000E2
6.194172603E1,2.320312500E3
6.198439269E1,2.343750000E1
6.202705936E1,2.343750000E1
6.206972603E1,2.343750000E1
6.211239269E1,4.687500000E1
6.215505936E1,4.687500000E1
6.219772603E1,4.687500000E1
6.224039269E1,4.687500000E1
6.228305936E1,4.687500000E1
6.232572603E1,4.687500000E1
6.236839269E1,4.921875000E2
6.241105936E1,9.375000000E2
6.245372603E1,8.906250000E2
6.249639269E1,3.750000000E2
6.253905936E1,3.515625000E2
6.258172603E1,3.515625000E2
6.262439269E1,3.515625000E2
6.266705936E1,5.390625000E2
6.270972603E1,3.515625000E2
6.275239269E1,6.796875000E2
6.279505936E1,7.031250000E2
6.283772603E1,4.687500000E1
6.288039269E1,6.796875000E2
6.292305936E1,3.281250000E2
6.296572603E1,7.031250000E2
6.300839269E1,4.921875000E2
6.305105936E1,6.796875000E2
6.309372603E1,7.265625000E2
6.313639269E1,3.984375000E2
6.317905936E1,2.578125000E2
6.322172603E1,7.500000000E2
6.326439269E1,7.265625000E2
6.330705936E1,3.515625000E2
6.334972603E1,4.757812500E3
6.339239269E1,6.796875000E2
6.343505936E1,6.093750000E2
6.347772603E1,6.562500000E2
6.352039269E1,4.687500000E1
6.356305936E1,3.843750000E3
6.360572603E1,4.687500000E1
6.364839269E1,4.687500000E1
6.369105936E1,4.687500000E1
6.373372603E1,2.695312500E3
6.377639269E1,6.796875000E2
6.381905936E1,6.796875000E2
6.386172603E1,4.687500000E1
6.390439269E1,4.687500000E1
6.394705936E1,3.515625000E2
6.398972603E1,7.031250000E1
6.403239269E1,4.687500000E1
6.407505936E1,2.367187500E3
6.411772603E1,1.101562500E3
6.416039269E1,9.609375000E2
6.420305936E1,9.140625000E2
6.424572603E1,9.843750000E2
6.428839269E1,4.687500000E1
6.433105936E1,4.921875000E2
6.437372603E1,2.578125000E3
6.441639269E1,9.843750000E2
6.445905936E1,8.203125000E2
6.450172603E1,9.843750000E2
6.454439269E1,9.843750000E2
6.458705936E1,6.796875000E2
6.462972603E1,2.671875000E3
6.467239269E1,8.671875000E2
6.471505936E1,3.914062500E3
6.475772603E1,2.976562500E3
6.480039269E1,3.187500000E3
6.484305936E1,4.687500000E1
6.488572603E1,3.046875000E3
6.492839269E1,4.687500000E1
6.497105936E1,4.453125000E2
6.501372603E1,2.343750000E1
6.505639269E1,4.218750000E2
6.509905936E1,4.453125000E2
6.514172603E1,4.687500000E1
6.518439269E1,4.687500000E1
6.522705936E1,4.687500000E1
6.526972603E1,4.687500000E1
6.531239269E1,4.687500000E1
6.535505936E1,7.031250000E1
6.539772603E1,4.687500000E1
6.544039269E1,4.687500000E1
6.548305936E1,6.328125000E2
6.552572603E1,5.625000000E2
6.556839269E1,4.453125000E2
6.561105936E1,3.187500000E3
6.565372603E1,1.101562500E3
6.569639269E1,1.101562500E3
6.573905936E1,7.031250000E1
6.578172603E1,4.687500000E1
6.582439269E1,5.390625000E2
6.586705936E1,5.390625000E2
6.590972603E1,3.281250000E2
6.595239269E1,1.406250000E2
6.599505936E1,5.625000000E2
6.603772603E1,5.156250000E2
6.608039269E1,5.625000000E2
6.612305936E1,5.156250000E2
6.616572603E1,4.687500000E2
6.620839269E1,4.687500000E2
6.625105936E1,5.390625000E2
6.629372603E1,5.156250000E2
6.633639269E1,5.390625000E2
6.637905936E1,5.390625000E2
6.642172603E1,4.921875000E2
6.646439269E1,9.375000000E1
6.650705936E1,3.281250000E2
6.654972603E1,6.562500000E2
6.659239269E1,2.226562500E3
6.663505936E1,7.265625000E2
6.667772603E1,3.281250000E2
6.672039269E1,7.031250000E2
6.676305936E1,7.031250000E1
6.680572603E1,6.093750000E2
6.684839269E1,4.687500000E1
6.689105936E1,1.640625000E2
6.693372603E1,3.515625000E2
6.697639269E1,3.515625000E2
6.701905936E1,7.968750000E2
6.706172603E1,3.281250000E2
6.710439269E1,3.046875000E2
6.714705936E1,3.281250000E2
6.718972603E1,3.046875000E2
6.723239269E1,4.687500000E1
6.727505936E1,2.343750000E1
6.731772603E1,3.046875000E2
6.736039269E1,3.046875000E2
6.740305936E1,3.046875000E2
6.744572603E1,4.687500000E1
6.748839269E1,4.218750000E2
6.753105936E1,4.687500000E1
6.757372603E1,4.171875000E3
6.761639269E1,4.687500000E1
6.765905936E1,4.687500000E1
6.770172603E1,5.859375000E2
6.774439269E1,6.093750000E2
6.778705936E1,5.859375000E2
6.782972603E1,4.687500000E1
6.787239269E1,6.328125000E2
6.791505936E1,1.406250000E2
6.795772603E1,3.515625000E2
6.800039269E1,3.515625000E2
6.804305936E1,3.515625000E2
6.808572603E1,3.515625000E2
6.812839269E1,4.921875000E2
6.817105936E1,6.093750000E2
6.821372603E1,6.328125000E2
6.825639269E1,4.921875000E2
6.829905936E1,6.328125000E2
6.834172603E1,6.093750000E2
6.838439269E1,6.328125000E2
6.842705936E1,6.328125000E2
6.846972603E1,6.328125000E2
6.851239269E1,4.687500000E2
6.855505936E1,1.406250000E2
6.859772603E1,4.687500000E1
6.864039269E1,4.687500000E1
